GameDate,Avg_Pace,Pace_Diff,OffRating_Diff,DefRating_Diff,NetRating_Diff,Rest_Days_Diff,BackToBack_Sum,Avg_Rolling_Pace_5g,Pace_Diff_Rolling_5g,Rolling_OffRating_Diff_5g,Rolling_DefRating_Diff_5g,Avg_Rolling_Pace_7g,Pace_Diff_Rolling_7g,Rolling_OffRating_Diff_7g,Rolling_DefRating_Diff_7g,Avg_Rolling_Pace_10g,Pace_Diff_Rolling_10g,Rolling_OffRating_Diff_10g,Rolling_DefRating_Diff_10g,TotalPoints,HomeTeam_Atlanta Hawks,HomeTeam_Boston Celtics,HomeTeam_Brooklyn Nets,HomeTeam_Charlotte Hornets,HomeTeam_Chicago Bulls,HomeTeam_Cleveland Cavaliers,HomeTeam_Dallas Mavericks,HomeTeam_Denver Nuggets,HomeTeam_Detroit Pistons,HomeTeam_Golden State Warriors,HomeTeam_Houston Rockets,HomeTeam_Indiana Pacers,HomeTeam_LA Clippers,HomeTeam_Los Angeles Lakers,HomeTeam_Memphis Grizzlies,HomeTeam_Miami Heat,HomeTeam_Milwaukee Bucks,HomeTeam_Minnesota Timberwolves,HomeTeam_New Orleans Pelicans,HomeTeam_New York Knicks,HomeTeam_Oklahoma City Thunder,HomeTeam_Orlando Magic,HomeTeam_Philadelphia 76ers,HomeTeam_Phoenix Suns,HomeTeam_Portland Trail Blazers,HomeTeam_Sacramento Kings,HomeTeam_San Antonio Spurs,HomeTeam_Toronto Raptors,HomeTeam_Utah Jazz,HomeTeam_Washington Wizards,AwayTeam_Atlanta Hawks,AwayTeam_Boston Celtics,AwayTeam_Brooklyn Nets,AwayTeam_Charlotte Hornets,AwayTeam_Chicago Bulls,AwayTeam_Cleveland Cavaliers,AwayTeam_Dallas Mavericks,AwayTeam_Denver Nuggets,AwayTeam_Detroit Pistons,AwayTeam_Golden State Warriors,AwayTeam_Houston Rockets,AwayTeam_Indiana Pacers,AwayTeam_LA Clippers,AwayTeam_Los Angeles Lakers,AwayTeam_Memphis Grizzlies,AwayTeam_Miami Heat,AwayTeam_Milwaukee Bucks,AwayTeam_Minnesota Timberwolves,AwayTeam_New Orleans Pelicans,AwayTeam_New York Knicks,AwayTeam_Oklahoma City Thunder,AwayTeam_Orlando Magic,AwayTeam_Philadelphia 76ers,AwayTeam_Phoenix Suns,AwayTeam_Portland Trail Blazers,AwayTeam_Sacramento Kings,AwayTeam_San Antonio Spurs,AwayTeam_Toronto Raptors,AwayTeam_Utah Jazz,AwayTeam_Washington Wizards
2019-02-26,102.25,0.5,6.0,5.799999999999997,1.4000000000000004,-1.0,0,102.25,0.5,6.0,5.799999999999997,102.25,0.5,6.0,5.799999999999997,102.25,0.5,6.0,5.799999999999997,213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-03-05,102.6,1.2000000000000028,9.0,3.5999999999999943,2.4000000000000004,1.0,0,102.6,1.2000000000000028,9.0,3.5999999999999943,102.6,1.2000000000000028,9.0,3.5999999999999943,102.6,1.2000000000000028,9.0,3.5999999999999943,223,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-03-06,103.75,3.5,3.3999999999999915,1.3999999999999915,-5.5,1.0,1,103.75,3.5,3.3999999999999915,1.3999999999999915,103.75,3.5,3.3999999999999915,1.3999999999999915,103.75,3.5,3.3999999999999915,1.3999999999999915,220,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-03-09,103.75,3.5,0.29999999999999716,2.799999999999997,-7.199999999999999,0.0,0,103.75,3.5,0.29999999999999716,2.799999999999997,103.75,3.5,0.29999999999999716,2.799999999999997,103.75,3.5,0.29999999999999716,2.799999999999997,227,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-03-11,103.05,2.0999999999999943,4.799999999999997,1.0999999999999943,-4.3999999999999995,1.0,0,103.05,2.0999999999999943,4.799999999999997,1.0999999999999943,103.05,2.0999999999999943,4.799999999999997,1.0999999999999943,103.05,2.0999999999999943,4.799999999999997,1.0999999999999943,255,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-03-20,103.0,2.0,5.5,3.0,-1.7999999999999998,-1.0,1,103.0,2.0,5.5,3.0,103.0,2.0,5.5,3.0,103.0,2.0,5.5,3.0,233,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-03-23,101.55,-0.9000000000000057,3.3999999999999915,-0.10000000000000853,-6.8999999999999995,-1.0,0,101.55,-0.9000000000000057,3.3999999999999915,-0.10000000000000853,101.55,-0.9000000000000057,3.3999999999999915,-0.10000000000000853,101.55,-0.9000000000000057,3.3999999999999915,-0.10000000000000853,241,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-03-26,100.45,-3.0999999999999943,0.09999999999999432,-5.0,-15.2,0.0,0,100.45,-3.0999999999999943,0.09999999999999432,-5.0,100.45,-3.0999999999999943,0.09999999999999432,-5.0,100.45,-3.0999999999999943,0.09999999999999432,-5.0,222,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-03-30,102.7,1.4000000000000057,2.0,3.0999999999999943,-5.199999999999999,1.0,1,102.7,1.4000000000000057,2.0,3.0999999999999943,102.7,1.4000000000000057,2.0,3.0999999999999943,102.7,1.4000000000000057,2.0,3.0999999999999943,206,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-03,101.35,-1.2999999999999972,-0.30000000000001137,5.0,-5.699999999999999,0.0,0,101.35,-1.2999999999999972,-0.30000000000001137,5.0,101.35,-1.2999999999999972,-0.30000000000001137,5.0,101.35,-1.2999999999999972,-0.30000000000001137,5.0,214,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-05,101.2,-1.5999999999999943,2.3999999999999915,5.8999999999999915,-1.9999999999999996,0.0,0,101.2,-1.5999999999999943,2.3999999999999915,5.8999999999999915,101.2,-1.5999999999999943,2.3999999999999915,5.8999999999999915,101.2,-1.5999999999999943,2.3999999999999915,5.8999999999999915,214,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-09,102.85,1.7000000000000028,3.6999999999999886,-1.2000000000000028,-7.8,0.0,0,102.85,1.7000000000000028,3.6999999999999886,-1.2000000000000028,102.85,1.7000000000000028,3.6999999999999886,-1.2000000000000028,102.85,1.7000000000000028,3.6999999999999886,-1.2000000000000028,226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-23,101.6,-0.6000000000000085,4.599999999999994,4.1000000000000085,-3.2,-1.0,0,103.0,2.0,5.5,3.0,103.0,2.0,5.5,3.0,103.0,2.0,5.5,3.0,200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-26,101.4,-1.0,-0.7000000000000028,-0.19999999999998863,-12.8,0.0,2,101.99000000000001,0.01999999999999602,-2.719999999999999,-0.7400000000000091,101.99285714285713,0.014285714285719564,-2.7428571428571473,-0.7571428571428669,101.995,0.010000000000005116,-2.760000000000005,-0.7700000000000102,213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-11-05,101.4,-1.0,-0.09999999999999432,-3.1999999999999886,-15.2,-2.0,0,101.03,-1.8599999999999994,-0.09999999999999432,-3.980000000000004,100.86428571428573,-2.2142857142856798,-0.04285714285715869,-4.271428571428558,100.74000000000001,-2.480000000000004,0.0,-4.490000000000009,232,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-11-07,100.0,-3.8000000000000114,-0.5999999999999943,-0.19999999999998863,-12.8,0.0,0,100.62,-2.6400000000000006,1.0,-0.1599999999999966,100.88571428571427,-2.142857142857139,1.6857142857142833,-0.1428571428571388,101.08500000000001,-1.769999999999996,2.200000000000003,-0.12999999999999545,195,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-11-09,102.25,0.6999999999999886,5.900000000000006,-0.5,-6.5,0.0,0,102.25999999999999,0.6799999999999926,5.820000000000007,-0.5600000000000023,101.95714285714286,0.028571428571396495,5.928571428571431,0.11428571428569967,101.72999999999999,-0.45999999999999375,6.010000000000005,0.6200000000000045,250,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-11-15,102.30000000000001,0.7999999999999972,-1.5999999999999943,-0.5,-14.0,0.0,0,102.30000000000001,0.7999999999999972,-1.5999999999999943,-0.5,102.35,0.8428571428571132,-0.1428571428571388,0.04285714285711606,102.42500000000001,0.9500000000000028,2.5999999999999943,1.1099999999999994,205,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-11-17,101.55000000000001,-0.7000000000000028,3.299999999999997,0.8000000000000114,-7.8,0.0,0,101.55000000000001,-0.7000000000000028,3.299999999999997,0.8000000000000114,102.17142857142858,0.5142857142857196,3.3857142857143003,1.014285714285748,102.645,1.4099999999999966,3.3900000000000006,1.1299999999999955,199,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-11-18,102.80000000000001,1.7999999999999972,5.200000000000003,2.0,-4.6,3.0,1,102.80000000000001,1.7999999999999972,5.200000000000003,2.0,102.80000000000001,1.7999999999999972,5.200000000000003,2.0,102.73500000000001,1.6099999999999994,3.8600000000000136,1.15000000000002,184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-11-20,102.9,2.0,6.599999999999994,5.1000000000000085,-0.2999999999999998,0.0,0,102.9,2.0,6.599999999999994,5.1000000000000085,102.9,2.0,6.599999999999994,5.1000000000000085,102.92,2.0,6.3799999999999955,4.670000000000002,211,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-11-22,100.7,-2.4000000000000057,5.599999999999994,1.8000000000000114,-4.5,0.0,0,100.7,-2.4000000000000057,5.599999999999994,1.8000000000000114,100.7,-2.4000000000000057,5.599999999999994,1.8000000000000114,100.795,-2.2299999999999898,5.469999999999999,2.3100000000000023,188,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-11-29,102.95,2.0999999999999943,1.5,3.3000000000000114,-7.1,0.0,0,102.95,2.0999999999999943,1.5,3.3000000000000114,102.95,2.0999999999999943,1.5,3.3000000000000114,102.89,1.9799999999999898,1.6800000000000068,3.3200000000000074,219,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-12-01,101.4,-1.0,-0.7000000000000028,-0.19999999999998863,-12.8,0.0,0,101.4,-1.0,-0.7000000000000028,-0.19999999999998863,101.4,-1.0,-0.7000000000000028,-0.19999999999998863,101.4,-1.0,-0.7000000000000028,-0.19999999999998863,217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-12-11,101.6,-0.6000000000000085,3.4000000000000057,5.300000000000011,-3.1,0.0,0,101.6,-0.6000000000000085,3.4000000000000057,5.300000000000011,101.6,-0.6000000000000085,3.4000000000000057,5.300000000000011,101.6,-0.6000000000000085,3.4000000000000057,5.300000000000011,239,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-12-18,101.80000000000001,-0.20000000000000284,9.200000000000003,0.9000000000000057,-1.7999999999999998,-4.0,0,101.80000000000001,-0.20000000000000284,9.200000000000003,0.9000000000000057,101.80000000000001,-0.20000000000000284,9.200000000000003,0.9000000000000057,101.80000000000001,-0.20000000000000284,9.200000000000003,0.9000000000000057,212,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-12-25,102.6,1.3999999999999915,4.5,8.400000000000006,1.0,-1.0,0,102.6,1.3999999999999915,4.5,8.400000000000006,102.6,1.3999999999999915,4.5,8.400000000000006,102.6,1.3999999999999915,4.5,8.400000000000006,220,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-12-31,100.0,-3.8000000000000114,-0.5999999999999943,-0.19999999999998863,-12.8,-1.0,0,100.0,-3.8000000000000114,-0.5999999999999943,-0.19999999999998863,100.0,-3.8000000000000114,-0.5999999999999943,-0.19999999999998863,100.0,-3.8000000000000114,-0.5999999999999943,-0.19999999999998863,201,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-01-04,101.9,0.0,-0.4000000000000057,2.700000000000003,-9.6,1.0,1,101.9,0.0,-0.4000000000000057,2.700000000000003,101.9,0.0,-0.4000000000000057,2.700000000000003,101.9,0.0,-0.4000000000000057,2.700000000000003,215,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-01-06,103.55000000000001,3.299999999999997,3.700000000000003,-2.299999999999997,-10.5,0.0,0,103.55000000000001,3.299999999999997,3.700000000000003,-2.299999999999997,103.55000000000001,3.299999999999997,3.700000000000003,-2.299999999999997,103.55000000000001,3.299999999999997,3.700000000000003,-2.299999999999997,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-01-09,101.6,-0.6000000000000085,4.599999999999994,4.1000000000000085,-3.2,2.0,1,101.6,-0.6000000000000085,4.599999999999994,4.1000000000000085,101.6,-0.6000000000000085,4.599999999999994,4.1000000000000085,101.6,-0.6000000000000085,4.599999999999994,4.1000000000000085,207,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-01-16,104.55000000000001,5.299999999999997,6.0,9.800000000000011,3.9000000000000004,1.0,1,104.55000000000001,5.299999999999997,6.0,9.800000000000011,104.55000000000001,5.299999999999997,6.0,9.800000000000011,104.55000000000001,5.299999999999997,6.0,9.800000000000011,251,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-01-24,101.4,-1.0,1.5999999999999943,3.3000000000000114,-7.0,0.0,0,101.4,-1.0,1.5999999999999943,3.3000000000000114,101.4,-1.0,1.5999999999999943,3.3000000000000114,101.4,-1.0,1.5999999999999943,3.3000000000000114,207,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-01-26,104.1,4.3999999999999915,3.5,1.0,-7.4,0.0,0,104.1,4.3999999999999915,3.5,1.0,104.1,4.3999999999999915,3.5,1.0,104.1,4.3999999999999915,3.5,1.0,231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-01-28,101.2,-1.4000000000000057,5.5,3.200000000000003,-3.2,-1.0,1,101.2,-1.4000000000000057,5.5,3.200000000000003,101.2,-1.4000000000000057,5.5,3.200000000000003,101.2,-1.4000000000000057,5.5,3.200000000000003,210,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-02-03,103.75,3.6999999999999886,-0.20000000000000284,-1.8999999999999915,-14.0,0.0,0,103.75,3.6999999999999886,-0.20000000000000284,-1.8999999999999915,103.75,3.6999999999999886,-0.20000000000000284,-1.8999999999999915,103.75,3.6999999999999886,-0.20000000000000284,-1.8999999999999915,238,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-02-09,101.5,-0.8000000000000114,3.9000000000000057,4.1000000000000085,-3.9,0.0,0,101.5,-0.8000000000000114,3.9000000000000057,4.1000000000000085,101.5,-0.8000000000000114,3.9000000000000057,4.1000000000000085,101.5,-0.8000000000000114,3.9000000000000057,4.1000000000000085,223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-02-11,104.1,4.3999999999999915,5.799999999999997,3.0,-3.1,0.0,0,104.1,4.3999999999999915,5.799999999999997,3.0,104.1,4.3999999999999915,5.799999999999997,3.0,104.1,4.3999999999999915,5.799999999999997,3.0,221,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-02-21,103.9,4.0,0.7999999999999972,0.4000000000000057,-10.7,1.0,0,103.9,4.0,0.7999999999999972,0.4000000000000057,103.9,4.0,0.7999999999999972,0.4000000000000057,103.9,4.0,0.7999999999999972,0.4000000000000057,244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-02-23,102.6,1.3999999999999915,5.099999999999994,6.6000000000000085,-0.20000000000000018,0.0,0,102.6,1.3999999999999915,5.099999999999994,6.6000000000000085,102.6,1.3999999999999915,5.099999999999994,6.6000000000000085,102.6,1.3999999999999915,5.099999999999994,6.6000000000000085,226,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-02-25,102.55000000000001,1.2999999999999972,6.599999999999994,-1.3999999999999915,-6.7,0.0,0,102.55000000000001,1.2999999999999972,6.599999999999994,-1.3999999999999915,102.55000000000001,1.2999999999999972,6.599999999999994,-1.3999999999999915,102.55000000000001,1.2999999999999972,6.599999999999994,-1.3999999999999915,224,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-02-26,101.35,-1.1000000000000085,5.5,3.0,-3.4,1.0,1,101.35,-1.1000000000000085,5.5,3.0,101.35,-1.1000000000000085,5.5,3.0,101.35,-1.1000000000000085,5.5,3.0,217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-03-04,101.4,-1.0,-0.09999999999999432,-3.1999999999999886,-15.2,1.0,1,101.4,-1.0,-0.09999999999999432,-3.1999999999999886,101.4,-1.0,-0.09999999999999432,-3.1999999999999886,101.4,-1.0,-0.09999999999999432,-3.1999999999999886,218,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-03-10,101.6,-0.6000000000000085,3.4000000000000057,5.300000000000011,-3.1,0.0,0,101.6,-0.6000000000000085,3.4000000000000057,5.300000000000011,101.6,-0.6000000000000085,3.4000000000000057,5.300000000000011,101.6,-0.6000000000000085,3.4000000000000057,5.300000000000011,225,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-07-31,104.55000000000001,5.299999999999997,6.0,9.800000000000011,3.9000000000000004,1.0,0,104.55000000000001,5.299999999999997,6.0,9.800000000000011,104.55000000000001,5.299999999999997,6.0,9.800000000000011,104.55000000000001,5.299999999999997,6.0,9.800000000000011,231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-08-04,101.2,-1.4000000000000057,5.5,3.200000000000003,-3.2,-1.0,1,101.2,-1.4000000000000057,5.5,3.200000000000003,101.2,-1.4000000000000057,5.5,3.200000000000003,101.2,-1.4000000000000057,5.5,3.200000000000003,218,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-08-07,102.6,1.3999999999999915,4.5,8.400000000000006,1.0,0.0,0,102.6,1.3999999999999915,4.5,8.400000000000006,102.6,1.3999999999999915,4.5,8.400000000000006,102.6,1.3999999999999915,4.5,8.400000000000006,222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-08-11,103.6,3.3999999999999915,2.4000000000000057,2.9000000000000057,-6.6,0.0,0,103.6,3.3999999999999915,2.4000000000000057,2.9000000000000057,103.6,3.3999999999999915,2.4000000000000057,2.9000000000000057,103.6,3.3999999999999915,2.4000000000000057,2.9000000000000057,229,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-12-27,102.35,3.299999999999997,-0.09999999999999432,1.4000000000000057,-0.6000000000000001,-1.0,1,101.87,-0.060000000000002274,3.799999999999997,4.400000000000006,101.79285714285714,-0.2142857142857224,3.6857142857142975,4.657142857142887,101.735,-0.3300000000000125,3.5999999999999943,4.8500000000000085,215,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
